Date,Latitude,Longtitude,Amplitude,Line,Tower,Distance
25/08/2022 02:12:27.300,17.836,102.866,-28.00kA,500KV_UD3-NBG#12,T13/1~12/3 (353 m), 58.94 km from UD3 [100.34 km]
25/08/2022 02:13:02.000,17.84,102.87,-28.00kA,500KV_UD3-NBG#12,T12/3~12/2 (48 m), 59.34 km from UD3 [100.34 km]
25/08/2022 02:13:02.400,17.827,102.85,-56.00kA,500KV_UD3-NBG#12,T13/2~13/1 (2231 m), 58.05 km from UD3 [100.34 km]
25/08/2022 02:13:55.100,17.835,102.867,-22.00kA,500KV_UD3-NBG#12,T13/1~12/3 (275 m), 58.50 km from UD3 [100.34 km]
25/08/2022 02:15:46.500,17.945,102.831,-68.00kA,500KV_UD3-NBG#12,T0/1A~EDL1 (1734 m), 73.35 km from UD3 [100.34 km]
25/08/2022 02:16:03.500,17.842,102.866,-22.00kA,500KV_UD3-NBG#12,T12/3~12/2 (418 m), 59.34 km from UD3 [100.34 km]
25/08/2022 02:16:03.500,17.841,102.868,-34.00kA,500KV_UD3-NBG#12,T12/3~12/2 (184 m), 59.34 km from UD3 [100.34 km]
25/08/2022 02:16:03.600,17.84,102.865,-36.00kA,500KV_UD3-NBG#12,T12/3~12/2 (464 m), 58.94 km from UD3 [100.34 km]
25/08/2022 02:16:04.000,17.84,102.865,-30.00kA,500KV_UD3-NBG#12,T12/3~12/2 (464 m), 58.94 km from UD3 [100.34 km]
25/08/2022 02:18:18.500,17.719,102.779,-64.00kA,115KV_NK-UD1#1,T127/2~127/1 (1558 m), 13.34 km from NK [44.73 km]
25/08/2022 02:18:18.500,17.719,102.779,-64.00kA,115KV_NK-UD2#12,T40/2~40/1 (1580 m), 11.85 km from NK [52.51 km]
25/08/2022 02:18:18.500,17.719,102.779,-64.00kA,115KV_NK-UD3#1,T31/3~31/2 (1561 m), 13.44 km from NK [67.90 km]
25/08/2022 02:18:18.500,17.719,102.779,-64.00kA,115KV_UD2-PHT#12,T40/1~40/2 (1580 m), 40.66 km from UD2 [60.85 km]
25/08/2022 02:18:18.600,17.718,102.779,-38.00kA,115KV_NK-UD1#1,T127/2~127/1 (1583 m), 13.69 km from NK [44.73 km]
25/08/2022 02:18:18.600,17.718,102.779,-38.00kA,115KV_NK-UD2#12,T40/2~40/1 (1606 m), 11.85 km from NK [52.51 km]
25/08/2022 02:18:18.600,17.718,102.779,-38.00kA,115KV_NK-UD3#1,T31/2~31/1 (1585 m), 13.44 km from NK [67.90 km]
25/08/2022 02:18:18.600,17.718,102.779,-38.00kA,115KV_UD2-PHT#12,T40/1~40/2 (1606 m), 40.66 km from UD2 [60.85 km]
25/08/2022 02:19:31.100,15.695,101.78,-38.00kA,500KV_CYP2-TTK#12,T44/2~45/1 (1274 m), 44.69 km from CYP2 [102.02 km]
25/08/2022 02:19:31.300,15.691,101.729,-22.00kA,115KV_CYP-CWF-N#1,T1013~1022 (32 m), 49.86 km from CWF [82.45 km]
25/08/2022 02:20:18.800,15.717,101.748,-28.00kA,115KV_CYP-CWF-N#1,T956/1~960 (699 m), 46.43 km from CWF [82.45 km]
25/08/2022 02:20:18.900,15.709,101.742,-10.00kA,115KV_CYP-CWF-N#1,T968~975 (397 m), 47.71 km from CWF [82.45 km]
25/08/2022 02:21:02.500,15.696,101.738,-34.00kA,115KV_CYP-CWF-N#1,T997 (392 m), 49.07 km from CWF [82.45 km]
25/08/2022 02:21:02.500,15.696,101.738,-34.00kA,500KV_CYP2-TTK#12,T47/3~48/1 (1625 m), 48.23 km from CYP2 [102.02 km]
25/08/2022 02:21:02.500,15.696,101.739,-18.00kA,115KV_CYP-CWF-N#1,T990~997 (494 m), 49.07 km from CWF [82.45 km]
25/08/2022 02:21:02.600,15.66,101.735,-26.00kA,500KV_CYP2-TTK#12,T51/1~51/2 (1173 m), 51.03 km from CYP2 [102.02 km]
25/08/2022 02:26:28.400,15.703,101.79,-38.00kA,500KV_CYP2-TTK#12,T43/2~43/3 (1225 m), 43.34 km from CYP2 [102.02 km]
25/08/2022 02:35:02.600,17.94,102.711,-76.00kA,115KV_NK-PHT#12,TEDL18~EDL19 (1938 m), 15.47 km from NK [26.35 km]
25/08/2022 02:35:02.600,17.94,102.711,-76.00kA,115KV_TNL-PHT,TEDL15~EDL16 (1915 m), 5.05 km from TNL [16.05 km]
25/08/2022 02:35:03.000,17.924,102.703,-30.00kA,115KV_NK-PHT#12,TEDL15~EDL16 (355 m), 14.08 km from NK [26.35 km]
25/08/2022 02:35:03.000,17.924,102.703,-30.00kA,115KV_TNL-PHT,TEDL12~EDL13 (336 m), 3.99 km from TNL [16.05 km]
25/08/2022 02:36:33.200,15.694,101.761,-30.00kA,500KV_CYP2-TTK#12,T46/1~46/2 (111 m), 46.49 km from CYP2 [102.02 km]
25/08/2022 02:37:36.000,17.857,102.715,-198.00kA,115KV_NK-PHT#12,T58/1~58/2 (357 m), 6.15 km from NK [26.35 km]
25/08/2022 02:37:36.000,17.857,102.715,-198.00kA,115KV_NK-TNL,T146/2~146/3 (784 m), 6.27 km from NK [9.51 km]
25/08/2022 02:37:36.000,17.857,102.715,-198.00kA,115KV_UD2-PHT#12,T58/1~58/2 (357 m), 58.66 km from UD2 [60.85 km]
25/08/2022 03:00:19.100,17.96,102.693,-80.00kA,115KV_NK-PHT#12,TEDL26 (1816 m), 17.77 km from NK [26.35 km]
25/08/2022 03:00:19.100,17.96,102.693,-80.00kA,115KV_TNL-PHT,TEDL23~EDL24 (1790 m), 7.26 km from TNL [16.05 km]
25/08/2022 03:13:42.100,15.613,100.479,-26.00kA,230KV_CYP-TTK#12,T006/1~005/2 (147 m), 193.63 km from CYP [199.25 km]
25/08/2022 03:13:42.100,15.613,100.479,-26.00kA,230KV_NBR-TTK#12,T006/1~005/2 (147 m), 151.53 km from NBR [157.16 km]
25/08/2022 03:21:16.000,14.671,101.344,26.00kA,115KV_PCH-SR2#12,T11/3 (1461 m), 11.75 km from PCH [43.54 km]
25/08/2022 03:23:31.400,17.65,102.931,-116.00kA,500KV_UD3-NBG#12,T36/3~36/2 (1227 m), 35.22 km from UD3 [100.34 km]
25/08/2022 03:23:31.500,17.65,102.93,-58.00kA,500KV_UD3-NBG#12,T36/3~36/2 (1333 m), 35.22 km from UD3 [100.34 km]
25/08/2022 03:23:40.200,17.304,102.634,-16.00kA,115KV_NBL-UD2#12,T26/2~26/1 (690 m), 28.74 km from NBL [55.25 km]
25/08/2022 03:27:58.000,17.542,102.908,-14.00kA,500KV_UD3-NBG#12,T49/2~49/1 (1201 m), 22.70 km from UD3 [100.34 km]
25/08/2022 03:28:31.300,17.735,102.869,-78.00kA,500KV_UD3-NBG#12,T23/3~23/2 (1690 m), 48.35 km from UD3 [100.34 km]
25/08/2022 03:28:31.900,17.736,102.869,-38.00kA,500KV_UD3-NBG#12,T23/3~23/2 (1619 m), 48.35 km from UD3 [100.34 km]
25/08/2022 03:30:12.800,17.593,102.941,-26.00kA,500KV_UD3-NBG#12,T43/1~42/3 (185 m), 28.82 km from UD3 [100.34 km]
25/08/2022 03:30:13.100,17.57,102.916,-34.00kA,500KV_UD3-NBG#12,T46/3~46/2 (1415 m), 25.41 km from UD3 [100.34 km]
25/08/2022 03:30:13.200,17.57,102.916,-34.00kA,500KV_UD3-NBG#12,T46/3~46/2 (1415 m), 25.41 km from UD3 [100.34 km]
25/08/2022 03:30:13.300,17.57,102.916,-36.00kA,500KV_UD3-NBG#12,T46/3~46/2 (1415 m), 25.41 km from UD3 [100.34 km]
25/08/2022 03:35:45.600,17.575,102.931,-16.00kA,500KV_UD3-NBG#12,T45/2~45/1 (116 m), 26.25 km from UD3 [100.34 km]
25/08/2022 03:39:22.000,17.476,102.819,-8.00kA,115KV_NK-UD1#1,T100/1~99/2 (1334 m), 41.13 km from NK [44.73 km]
25/08/2022 03:39:22.000,17.476,102.819,-8.00kA,115KV_NK-UD2#12,T13/1~12/3 (1312 m), 39.46 km from NK [52.51 km]
25/08/2022 03:39:22.000,17.476,102.819,-8.00kA,115KV_NK-UD3#1,T4/1~3/3 (1334 m), 40.99 km from NK [67.90 km]
25/08/2022 03:39:22.000,17.476,102.819,-8.00kA,115KV_UD2-PHT#12,T12/3~13/1 (1312 m), 13.05 km from UD2 [60.85 km]
25/08/2022 03:43:59.100,17.69,102.801,34.00kA,115KV_NK-UD1#1,T123/3 (180 m), 17.07 km from NK [44.73 km]
25/08/2022 03:43:59.100,17.69,102.801,34.00kA,115KV_NK-UD2#12,T37/1~36/3 (154 m), 15.64 km from NK [52.51 km]
25/08/2022 03:43:59.100,17.69,102.801,34.00kA,115KV_NK-UD3#1,T27/3~27/2 (175 m), 16.97 km from NK [67.90 km]
25/08/2022 03:43:59.100,17.69,102.801,34.00kA,115KV_UD2-PHT#12,T36/3~37/1 (154 m), 36.87 km from UD2 [60.85 km]
25/08/2022 03:45:47.200,17.514,102.901,66.00kA,500KV_UD3-NBG#12,T52/2~52/1 (2027 m), 19.57 km from UD3 [100.34 km]
25/08/2022 03:49:37.200,17.51,102.901,-160.00kA,500KV_UD3-NBG#12,T53/1~52/2 (2037 m), 19.14 km from UD3 [100.34 km]
25/08/2022 03:49:37.300,17.538,102.938,-34.00kA,500KV_UD3-NBG#12,T49/3~49/2 (1972 m), 21.97 km from UD3 [100.34 km]
25/08/2022 03:49:38.200,17.517,102.905,-58.00kA,500KV_UD3-NBG#12,T52/1~51/2 (1593 m), 19.91 km from UD3 [100.34 km]
25/08/2022 03:50:14.700,15.815,101.306,20.00kA,230KV_CYP-TTK#12,T101/3~101/2 (204 m), 97.95 km from CYP [199.25 km]
25/08/2022 03:50:14.700,15.815,101.306,20.00kA,230KV_NBR-TTK#12,T101/3~101/2 (204 m), 55.86 km from NBR [157.16 km]
25/08/2022 03:50:21.000,15.75,100.85,-32.00kA,230KV_CYP-TTK#12,T050/1~049/2 (1891 m), 149.50 km from CYP [199.25 km]
25/08/2022 03:50:21.000,15.75,100.85,-32.00kA,230KV_NBR-TTK#12,T050/1~049/2 (1891 m), 107.41 km from NBR [157.16 km]
25/08/2022 03:51:33.600,15.789,100.968,28.00kA,230KV_CYP-TTK#12,T063/2~063/1 (332 m), 136.12 km from CYP [199.25 km]
25/08/2022 03:51:33.600,15.789,100.968,28.00kA,230KV_NBR-TTK#12,T063/2~063/1 (332 m), 94.02 km from NBR [157.16 km]
25/08/2022 03:56:14.000,15.765,100.902,12.00kA,230KV_CYP-TTK#12,T056/1~055/2 (368 m), 143.61 km from CYP [199.25 km]
25/08/2022 03:56:14.000,15.765,100.902,12.00kA,230KV_NBR-TTK#12,T056/1~055/2 (368 m), 101.52 km from NBR [157.16 km]
25/08/2022 03:56:24.300,17.461,102.793,14.00kA,115KV_NBL-UD1,T0/1 (1380 m), 50.77 km from NBL [50.77 km]
25/08/2022 03:56:24.300,17.461,102.793,14.00kA,115KV_NK-UD1#1,T97/2~97/1 (214 m), 43.75 km from NK [44.73 km]
25/08/2022 03:56:24.300,17.461,102.793,14.00kA,115KV_NK-UD2#12,T11/2~11/1 (1473 m), 40.99 km from NK [52.51 km]
25/08/2022 03:56:24.300,17.461,102.793,14.00kA,115KV_NK-UD3#1,T1/2~1/1 (202 m), 43.92 km from NK [67.90 km]
25/08/2022 03:56:24.300,17.461,102.793,14.00kA,115KV_UD1-NPO1#12,T98/1 (1371 m), 0.00 km from UD1 [97.99 km]
25/08/2022 03:56:24.300,17.461,102.793,14.00kA,115KV_UD1-UD2,T10/3 (1364 m), 0.00 km from UD1 [10.94 km]
25/08/2022 03:56:24.300,17.461,102.793,14.00kA,115KV_UD1-UD3#12,T22/3 (1367 m), 0.00 km from UD1 [22.72 km]
25/08/2022 03:56:24.300,17.461,102.793,14.00kA,115KV_UD2-PHT#12,T11/1~11/2 (1473 m), 11.52 km from UD2 [60.85 km]
25/08/2022 03:57:42.900,17.548,102.92,-96.00kA,500KV_UD3-NBG#12,T48/2~48/1 (106 m), 23.16 km from UD3 [100.34 km]
25/08/2022 03:59:25.500,17.479,102.791,-38.00kA,115KV_NK-UD1#1,T100/1~99/2 (1644 m), 40.75 km from NK [44.73 km]
25/08/2022 03:59:25.500,17.479,102.791,-38.00kA,115KV_NK-UD2#12,T13/2~13/1 (1666 m), 39.13 km from NK [52.51 km]
25/08/2022 03:59:25.500,17.479,102.791,-38.00kA,115KV_NK-UD3#1,T4/2~4/1 (1646 m), 40.68 km from NK [67.90 km]
25/08/2022 03:59:25.500,17.479,102.791,-38.00kA,115KV_UD2-PHT#12,T13/1~13/2 (1666 m), 13.38 km from UD2 [60.85 km]
25/08/2022 04:01:31.900,17.513,102.932,-90.00kA,500KV_UD3-NBG#12,T52/2~52/1 (1262 m), 19.14 km from UD3 [100.34 km]
25/08/2022 04:01:45.100,15.699,100.772,-20.00kA,230KV_CYP-TTK#12,T040/1~039/2 (1055 m), 159.19 km from CYP [199.25 km]
25/08/2022 04:01:45.100,15.699,100.772,-20.00kA,230KV_NBR-TTK#12,T040/1~039/2 (1055 m), 117.10 km from NBR [157.16 km]
25/08/2022 04:04:28.900,17.328,102.648,24.00kA,115KV_NBL-UD1,T20/2~20/1 (1137 m), 30.75 km from NBL [50.77 km]
25/08/2022 04:05:37.400,17.253,102.538,20.00kA,115KV_NBL-UD1,T34/3~34/2 (298 m), 16.15 km from NBL [50.77 km]
25/08/2022 04:05:37.400,17.253,102.538,20.00kA,115KV_NBL-UD2#12,T40/2 (1466 m), 14.79 km from NBL [55.25 km]
25/08/2022 04:07:05.500,17.435,102.81,-26.00kA,115KV_NK-UD2#12,T8/3~8/2 (89 m), 44.22 km from NK [52.51 km]
25/08/2022 04:07:05.500,17.435,102.81,-26.00kA,115KV_NK-UD3#1,T20/2~20/1 (162 m), 47.90 km from NK [67.90 km]
25/08/2022 04:07:05.500,17.435,102.81,-26.00kA,115KV_UD1-UD2,T8/2~8/1 (164 m), 2.72 km from UD1 [10.94 km]
25/08/2022 04:07:05.500,17.435,102.81,-26.00kA,115KV_UD1-UD3#12,T20/2~20/1 (162 m), 2.72 km from UD1 [22.72 km]
25/08/2022 04:07:05.500,17.435,102.81,-26.00kA,115KV_UD2-PHT#12,T8/2~8/3 (89 m), 8.29 km from UD2 [60.85 km]
25/08/2022 04:07:24.900,17.346,102.828,24.00kA,115KV_NBL-UD2#12,T4/2~4/1 (233 m), 51.13 km from NBL [55.25 km]
25/08/2022 04:07:24.900,17.346,102.828,24.00kA,115KV_UD2-NPO1#12,T108/1~107/3 (1250 m), 3.79 km from UD2 [82.31 km]
25/08/2022 04:09:07.200,15.603,100.58,32.00kA,230KV_CYP-TTK#12,T016/3~016/2 (1653 m), 182.82 km from CYP [199.25 km]
25/08/2022 04:09:07.200,15.603,100.58,32.00kA,230KV_NBR-TTK#12,T016/3~016/2 (1653 m), 140.72 km from NBR [157.16 km]
25/08/2022 04:09:43.500,17.335,102.648,-50.00kA,115KV_NBL-UD1,T20/1~19/3 (506 m), 31.09 km from NBL [50.77 km]
25/08/2022 04:09:43.500,17.309,102.632,-6.00kA,115KV_NBL-UD2#12,T26/2~26/1 (1246 m), 29.08 km from NBL [55.25 km]
25/08/2022 04:09:44.300,17.321,102.622,-28.00kA,115KV_NBL-UD1,T23/1~22/3 (131 m), 27.96 km from NBL [50.77 km]
25/08/2022 04:09:44.700,17.32,102.62,-12.00kA,115KV_NBL-UD1,T23/1~22/3 (80 m), 27.63 km from NBL [50.77 km]
25/08/2022 04:09:58.900,17.33,102.78,40.00kA,115KV_NBL-UD2#12,T10/1 (1591 m), 45.27 km from NBL [55.25 km]
25/08/2022 04:09:58.900,17.33,102.78,40.00kA,115KV_UD1-NPO1#12,T83/3 (777 m), 14.32 km from UD1 [97.99 km]
25/08/2022 04:10:54.200,17.43,102.808,-30.00kA,115KV_NK-UD2#12,T8/1~7/3 (378 m), 44.62 km from NK [52.51 km]
25/08/2022 04:10:54.200,17.43,102.808,-30.00kA,115KV_NK-UD3#1,T20/1~19/3 (380 m), 48.17 km from NK [67.90 km]
25/08/2022 04:10:54.200,17.43,102.808,-30.00kA,115KV_UD1-UD2,T8/1~7/3 (378 m), 3.05 km from UD1 [10.94 km]
25/08/2022 04:10:54.200,17.43,102.808,-30.00kA,115KV_UD1-UD3#12,T20/1~19/3 (380 m), 2.99 km from UD1 [22.72 km]
25/08/2022 04:10:54.200,17.43,102.808,-30.00kA,115KV_UD2-PHT#12,T7/3~8/1 (378 m), 7.88 km from UD2 [60.85 km]
25/08/2022 04:11:33.700,15.611,100.645,34.00kA,230KV_CYP-TTK#12,T023/2~023/1 (1037 m), 175.92 km from CYP [199.25 km]
25/08/2022 04:11:33.700,15.611,100.645,34.00kA,230KV_NBR-TTK#12,T023/2~023/1 (1037 m), 133.82 km from NBR [157.16 km]
25/08/2022 04:12:38.100,17.278,102.63,-30.00kA,115KV_NBL-UD2#12,T28/3~28/2 (738 m), 26.36 km from NBL [55.25 km]
25/08/2022 04:12:38.300,17.278,102.631,-40.00kA,115KV_NBL-UD2#12,T28/3~28/2 (824 m), 26.36 km from NBL [55.25 km]
25/08/2022 04:12:38.400,17.279,102.631,-18.00kA,115KV_NBL-UD2#12,T28/3~28/2 (757 m), 26.36 km from NBL [55.25 km]
25/08/2022 04:13:17.200,17.29,102.661,-34.00kA,115KV_NBL-UD2#12,T23/4~23/3 (1652 m), 31.37 km from NBL [55.25 km]
25/08/2022 04:14:16.900,17.455,102.965,-82.00kA,500KV_UD3-NBG#12,T60/1~59/2 (1344 m), 11.49 km from UD3 [100.34 km]
25/08/2022 04:14:27.500,17.311,102.65,-22.00kA,115KV_NBL-UD2#12,T25/1~24/3 (688 m), 30.25 km from NBL [55.25 km]
25/08/2022 04:14:27.800,17.309,102.653,-32.00kA,115KV_NBL-UD2#12,T24/3~24/2 (462 m), 30.54 km from NBL [55.25 km]
25/08/2022 04:15:27.900,15.68,100.778,-22.00kA,230KV_CYP-TTK#12,T039/2~039/1 (1066 m), 160.06 km from CYP [199.25 km]
25/08/2022 04:15:27.900,15.68,100.778,-22.00kA,230KV_NBR-TTK#12,T039/2~039/1 (1066 m), 117.96 km from NBR [157.16 km]
25/08/2022 04:15:57.700,17.323,102.623,-26.00kA,115KV_NBL-UD1,T22/3~22/2 (29 m), 27.96 km from NBL [50.77 km]
25/08/2022 04:15:57.800,17.322,102.623,-12.00kA,115KV_NBL-UD1,T22/3~22/2 (114 m), 27.96 km from NBL [50.77 km]
25/08/2022 04:15:58.000,17.323,102.624,-32.00kA,115KV_NBL-UD1,T22/3~22/2 (97 m), 28.30 km from NBL [50.77 km]
25/08/2022 04:15:58.100,17.323,102.623,-12.00kA,115KV_NBL-UD1,T22/3~22/2 (29 m), 27.96 km from NBL [50.77 km]
25/08/2022 04:15:58.100,17.323,102.624,-20.00kA,115KV_NBL-UD1,T22/3~22/2 (97 m), 28.30 km from NBL [50.77 km]
25/08/2022 04:16:32.400,15.671,100.765,-16.00kA,230KV_CYP-TTK#12,T037/3~037/2 (1167 m), 161.77 km from CYP [199.25 km]
25/08/2022 04:16:32.400,15.671,100.765,-16.00kA,230KV_NBR-TTK#12,T037/3~037/2 (1167 m), 119.67 km from NBR [157.16 km]
25/08/2022 04:16:52.800,17.307,102.661,-24.00kA,115KV_NBL-UD2#12,T23/4~23/3 (229 m), 31.37 km from NBL [55.25 km]
25/08/2022 04:16:52.900,17.308,102.661,-28.00kA,115KV_NBL-UD2#12,T23/4~23/3 (340 m), 31.37 km from NBL [55.25 km]
25/08/2022 04:16:53.100,17.308,102.661,-38.00kA,115KV_NBL-UD2#12,T23/4~23/3 (340 m), 31.37 km from NBL [55.25 km]
25/08/2022 04:16:53.200,17.307,102.66,-14.00kA,115KV_NBL-UD2#12,T24/1~23/4 (231 m), 31.37 km from NBL [55.25 km]
25/08/2022 04:16:53.600,17.307,102.66,-20.00kA,115KV_NBL-UD2#12,T24/1~23/4 (231 m), 31.37 km from NBL [55.25 km]
25/08/2022 04:16:53.900,17.306,102.659,-16.00kA,115KV_NBL-UD2#12,T24/1~23/4 (121 m), 31.37 km from NBL [55.25 km]
25/08/2022 04:18:38.000,17.307,102.702,-12.00kA,115KV_NBL-UD2#12,T19/2~19/1 (172 m), 35.77 km from NBL [55.25 km]
25/08/2022 04:18:57.500,17.339,102.648,-64.00kA,115KV_NBL-UD1,T19/3~19/2 (146 m), 31.47 km from NBL [50.77 km]
25/08/2022 04:18:57.600,17.339,102.648,-28.00kA,115KV_NBL-UD1,T19/3~19/2 (146 m), 31.47 km from NBL [50.77 km]
25/08/2022 04:18:58.200,17.339,102.649,-12.00kA,115KV_NBL-UD1,T19/3~19/2 (208 m), 31.47 km from NBL [50.77 km]
25/08/2022 04:19:30.700,15.702,100.776,-22.00kA,230KV_CYP-TTK#12,T040/2 (1106 m), 158.76 km from CYP [199.25 km]
25/08/2022 04:19:30.700,15.702,100.776,-22.00kA,230KV_NBR-TTK#12,T040/2 (1106 m), 116.66 km from NBR [157.16 km]
25/08/2022 04:20:00.300,17.292,102.634,34.00kA,115KV_NBL-UD2#12,T27/2~27/1 (155 m), 28.02 km from NBL [55.25 km]
25/08/2022 04:20:19.500,17.302,102.757,-12.00kA,115KV_NBL-UD2#12,T13/2~13/1 (1086 m), 41.80 km from NBL [55.25 km]
25/08/2022 04:20:19.700,17.302,102.757,-10.00kA,115KV_NBL-UD2#12,T13/2~13/1 (1086 m), 41.80 km from NBL [55.25 km]
25/08/2022 04:20:24.200,15.718,100.787,-44.00kA,230KV_CYP-TTK#12,T042/2~042/1 (1980 m), 156.68 km from CYP [199.25 km]
25/08/2022 04:20:24.200,15.718,100.787,-44.00kA,230KV_NBR-TTK#12,T042/2~042/1 (1980 m), 114.58 km from NBR [157.16 km]
25/08/2022 04:21:20.900,17.444,102.964,6.00kA,500KV_UD3-NBG#12,T60/2 (1333 m), 11.16 km from UD3 [100.34 km]
25/08/2022 04:22:17.000,15.713,100.794,-30.00kA,230KV_CYP-TTK#12,T043/1~042/2 (1111 m), 156.26 km from CYP [199.25 km]
25/08/2022 04:22:17.000,15.713,100.794,-30.00kA,230KV_NBR-TTK#12,T043/1~042/2 (1111 m), 114.17 km from NBR [157.16 km]
25/08/2022 04:22:17.100,15.712,100.794,-24.00kA,230KV_CYP-TTK#12,T043/1~042/2 (1018 m), 156.68 km from CYP [199.25 km]
25/08/2022 04:22:17.100,15.712,100.794,-24.00kA,230KV_NBR-TTK#12,T043/1~042/2 (1018 m), 114.58 km from NBR [157.16 km]
25/08/2022 04:23:17.000,15.692,100.776,-100.00kA,230KV_CYP-TTK#12,T040/1~039/2 (171 m), 159.19 km from CYP [199.25 km]
25/08/2022 04:23:17.000,15.692,100.776,-100.00kA,230KV_NBR-TTK#12,T040/1~039/2 (171 m), 117.10 km from NBR [157.16 km]
25/08/2022 04:23:17.000,15.692,100.779,-36.00kA,230KV_CYP-TTK#12,T040/2~040/1 (0 m), 159.19 km from CYP [199.25 km]
25/08/2022 04:23:17.000,15.692,100.779,-36.00kA,230KV_NBR-TTK#12,T040/2~040/1 (0 m), 117.10 km from NBR [157.16 km]
25/08/2022 04:23:17.100,15.688,100.777,-20.00kA,230KV_CYP-TTK#12,T040/1~039/2 (259 m), 159.62 km from CYP [199.25 km]
25/08/2022 04:23:17.100,15.688,100.777,-20.00kA,230KV_NBR-TTK#12,T040/1~039/2 (259 m), 117.53 km from NBR [157.16 km]
25/08/2022 04:23:17.100,15.681,100.777,-38.00kA,230KV_CYP-TTK#12,T039/2~039/1 (916 m), 160.06 km from CYP [199.25 km]
25/08/2022 04:23:17.100,15.681,100.777,-38.00kA,230KV_NBR-TTK#12,T039/2~039/1 (916 m), 117.96 km from NBR [157.16 km]
25/08/2022 04:23:17.100,15.69,100.776,-26.00kA,230KV_CYP-TTK#12,T040/1~039/2 (15 m), 159.62 km from CYP [199.25 km]
25/08/2022 04:23:17.100,15.69,100.776,-26.00kA,230KV_NBR-TTK#12,T040/1~039/2 (15 m), 117.53 km from NBR [157.16 km]
25/08/2022 04:23:17.300,15.691,100.776,-28.00kA,230KV_CYP-TTK#12,T040/1~039/2 (78 m), 159.19 km from CYP [199.25 km]
25/08/2022 04:23:17.300,15.691,100.776,-28.00kA,230KV_NBR-TTK#12,T040/1~039/2 (78 m), 117.10 km from NBR [157.16 km]
25/08/2022 04:23:44.600,17.308,102.676,40.00kA,115KV_NBL-UD2#12,T22/2~22/1 (318 m), 32.88 km from NBL [55.25 km]
25/08/2022 04:23:58.300,17.3,102.659,-46.00kA,115KV_NBL-UD2#12,T24/1~23/4 (542 m), 31.37 km from NBL [55.25 km]
25/08/2022 04:23:58.400,17.301,102.658,-36.00kA,115KV_NBL-UD2#12,T24/1~23/4 (430 m), 31.07 km from NBL [55.25 km]
25/08/2022 04:23:58.900,17.289,102.662,-92.00kA,115KV_NBL-UD2#12,T23/4~23/3 (1764 m), 31.64 km from NBL [55.25 km]
25/08/2022 04:23:59.000,17.288,102.661,-32.00kA,115KV_NBL-UD2#12,T23/4~23/3 (1873 m), 31.37 km from NBL [55.25 km]
25/08/2022 04:25:21.000,17.298,102.658,-68.00kA,115KV_NBL-UD2#12,T24/1~23/4 (763 m), 31.07 km from NBL [55.25 km]
25/08/2022 04:25:21.100,17.297,102.647,-30.00kA,115KV_NBL-UD2#12,T26/1~25/4 (805 m), 29.41 km from NBL [55.25 km]
25/08/2022 04:25:21.200,17.297,102.648,-44.00kA,115KV_NBL-UD2#12,T25/2~25/1 (858 m), 29.96 km from NBL [55.25 km]
25/08/2022 04:25:21.400,17.292,102.654,-30.00kA,115KV_NBL-UD2#12,T24/3~24/2 (1420 m), 30.54 km from NBL [55.25 km]
25/08/2022 04:25:42.000,17.506,102.825,-120.00kA,115KV_NK-UD1#1,T103/1~102/3 (1928 m), 37.57 km from NK [44.73 km]
25/08/2022 04:25:42.000,17.506,102.825,-120.00kA,115KV_NK-UD2#12,T16/2~16/1 (1904 m), 36.10 km from NK [52.51 km]
25/08/2022 04:25:42.000,17.506,102.825,-120.00kA,115KV_NK-UD3#1,T7/3~7/2 (1924 m), 37.74 km from NK [67.90 km]
25/08/2022 04:25:42.000,17.506,102.825,-120.00kA,115KV_UD2-PHT#12,T16/1~16/2 (1904 m), 16.41 km from UD2 [60.85 km]
25/08/2022 04:26:34.200,17.29,102.663,-48.00kA,115KV_NBL-UD2#12,T23/4~23/3 (1655 m), 31.64 km from NBL [55.25 km]
25/08/2022 04:26:36.300,15.692,100.753,-28.00kA,230KV_CYP-TTK#12,T037/3~037/2 (1484 m), 161.33 km from CYP [199.25 km]
25/08/2022 04:26:36.300,15.692,100.753,-28.00kA,230KV_NBR-TTK#12,T037/3~037/2 (1484 m), 119.23 km from NBR [157.16 km]
25/08/2022 04:26:36.500,15.695,100.776,-42.00kA,230KV_CYP-TTK#12,T040/2~040/1 (452 m), 159.19 km from CYP [199.25 km]
25/08/2022 04:26:36.500,15.695,100.776,-42.00kA,230KV_NBR-TTK#12,T040/2~040/1 (452 m), 117.10 km from NBR [157.16 km]
25/08/2022 04:26:36.700,15.695,100.776,-24.00kA,230KV_CYP-TTK#12,T040/2~040/1 (452 m), 159.19 km from CYP [199.25 km]
25/08/2022 04:26:36.700,15.695,100.776,-24.00kA,230KV_NBR-TTK#12,T040/2~040/1 (452 m), 117.10 km from NBR [157.16 km]
25/08/2022 04:26:36.700,15.694,100.775,-22.00kA,230KV_CYP-TTK#12,T040/1~039/2 (416 m), 159.19 km from CYP [199.25 km]
25/08/2022 04:26:36.700,15.694,100.775,-22.00kA,230KV_NBR-TTK#12,T040/1~039/2 (416 m), 117.10 km from NBR [157.16 km]
25/08/2022 04:27:21.800,17.302,102.671,-38.00kA,115KV_NBL-UD2#12,T23/1~22/3 (337 m), 32.57 km from NBL [55.25 km]
